,gene,enzyme KO,superpathway,pathway,subpathway,enzyme,superpathway KO,pathway KO,subpathway KO,R12-T77,R12-T95,R12-T119,R12-T216,SynCom-T42,SynCom-T53,SynCom-T71,SynCom-T95
4924,FW510-R12_contig_1_2934,K03407,Cellular Processes,Cell motility,Bacterial chemotaxis,"cheA; two-component system, chemotaxis family, sensor kinase CheA",ko09140,ko09142,ko02030,-1.901781552914556,-0.824920863068372,0.29178795218571657,0.2482230856449898,-0.6175609983479264,0.3678619401988294,1.4069734115456862,1.0294170247556318
4925,FW510-R12_contig_1_2934,K03407,Brite Hierarchies,Protein families: metabolism,Protein kinases,"cheA; two-component system, chemotaxis family, sensor kinase CheA",ko09180,ko09181,ko01001,-1.901781552914556,-0.824920863068372,0.29178795218571657,0.2482230856449898,-0.6175609983479264,0.3678619401988294,1.4069734115456862,1.0294170247556318
4926,FW510-R12_contig_1_2934,K03407,Brite Hierarchies,Protein families: signaling and cellular processes,Two-component system,"cheA; two-component system, chemotaxis family, sensor kinase CheA",ko09180,ko09183,ko02022,-1.901781552914556,-0.824920863068372,0.29178795218571657,0.2482230856449898,-0.6175609983479264,0.3678619401988294,1.4069734115456862,1.0294170247556318
4927,FW510-R12_contig_1_2934,K03407,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,"cheA; two-component system, chemotaxis family, sensor kinase CheA",ko09180,ko09183,ko02035,-1.901781552914556,-0.824920863068372,0.29178795218571657,0.2482230856449898,-0.6175609983479264,0.3678619401988294,1.4069734115456862,1.0294170247556318
4928,FW510-R12_contig_1_2934,K06596,Environmental Information Processing,Signal transduction,Two-component system,chpA; chemosensory pili system protein ChpA (sensor histidine kinase/response,ko09130,ko09132,ko02020,-1.901781552914556,-0.824920863068372,0.29178795218571657,0.2482230856449898,-0.6175609983479264,0.3678619401988294,1.4069734115456862,1.0294170247556318
4929,FW510-R12_contig_1_2934,K06596,Cellular Processes,Cellular community - prokaryotes,Biofilm formation - Pseudomonas aeruginosa,chpA; chemosensory pili system protein ChpA (sensor histidine kinase/response,ko09140,ko09145,ko02025,-1.901781552914556,-0.824920863068372,0.29178795218571657,0.2482230856449898,-0.6175609983479264,0.3678619401988294,1.4069734115456862,1.0294170247556318
4930,FW510-R12_contig_1_2934,K06596,Brite Hierarchies,Protein families: metabolism,Protein kinases,chpA; chemosensory pili system protein ChpA (sensor histidine kinase/response,ko09180,ko09181,ko01001,-1.901781552914556,-0.824920863068372,0.29178795218571657,0.2482230856449898,-0.6175609983479264,0.3678619401988294,1.4069734115456862,1.0294170247556318
4931,FW510-R12_contig_1_2934,K06596,Brite Hierarchies,Protein families: signaling and cellular processes,Two-component system,chpA; chemosensory pili system protein ChpA (sensor histidine kinase/response,ko09180,ko09183,ko02022,-1.901781552914556,-0.824920863068372,0.29178795218571657,0.2482230856449898,-0.6175609983479264,0.3678619401988294,1.4069734115456862,1.0294170247556318
4932,FW510-R12_contig_1_2934,K06596,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,chpA; chemosensory pili system protein ChpA (sensor histidine kinase/response,ko09180,ko09183,ko02035,-1.901781552914556,-0.824920863068372,0.29178795218571657,0.2482230856449898,-0.6175609983479264,0.3678619401988294,1.4069734115456862,1.0294170247556318
4933,FW510-R12_contig_1_2936,K04749,Brite Hierarchies,Protein families: genetic information processing,Transcription machinery,rsbV; anti-sigma B factor,ko09180,ko09182,ko03021,-1.867258971625178,-0.7054609686815767,0.3255868672342011,0.2763106377458474,-0.7829678349603266,0.32369687275101144,1.500370305852941,0.929723091683079
4934,FW510-R12_contig_1_2936,K06378,Not Included in Pathway or Brite,Unclassified: signaling and cellular processes,Cell,spoIIAA; stage II sporulation protein AA (anti-sigma F factor,ko09190,ko09193,ko99978,-1.867258971625178,-0.7054609686815767,0.3255868672342011,0.2763106377458474,-0.7829678349603266,0.32369687275101144,1.500370305852941,0.929723091683079
4935,FW510-R12_contig_1_2937,K02414,Cellular Processes,Cell motility,Flagellar assembly,fliK; flagellar hook-length control protein,ko09140,ko09142,ko02040,-1.7631896579193753,-0.8848457299618055,0.32449132732306224,0.34426557347093883,-0.7930363080621432,0.29568460315502104,1.4632732403181838,1.013356951676114
4936,FW510-R12_contig_1_2937,K02414,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,fliK; flagellar hook-length control protein,ko09180,ko09183,ko02035,-1.7631896579193753,-0.8848457299618055,0.32449132732306224,0.34426557347093883,-0.7930363080621432,0.29568460315502104,1.4632732403181838,1.013356951676114
4964,FW510-R12_contig_1_2944,K03414,Cellular Processes,Cell motility,Bacterial chemotaxis,cheZ; chemotaxis protein,ko09140,ko09142,ko02030,-2.026932154926858,-0.5978227727415009,0.1815159095503742,0.46009949735477473,-0.695269773267045,0.38096373493317054,1.2532525010843716,1.0441930580127112
4965,FW510-R12_contig_1_2944,K03414,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,cheZ; chemotaxis protein,ko09180,ko09183,ko02035,-2.026932154926858,-0.5978227727415009,0.1815159095503742,0.46009949735477473,-0.695269773267045,0.38096373493317054,1.2532525010843716,1.0441930580127112
4966,FW510-R12_contig_1_2946,K02405,Environmental Information Processing,Signal transduction,Two-component system,"fliA, whiG; RNA polymerase sigma factor",ko09130,ko09132,ko02020,-2.106370844247986,-0.5948503129477886,0.2699459980327897,0.467407194204887,-0.6078656830120512,0.40184709246927713,1.2130624380234185,0.9568241174774507
4967,FW510-R12_contig_1_2946,K02405,Cellular Processes,Cellular community - prokaryotes,Biofilm formation - Vibrio cholerae,"fliA, whiG; RNA polymerase sigma factor",ko09140,ko09145,ko05111,-2.106370844247986,-0.5948503129477886,0.2699459980327897,0.467407194204887,-0.6078656830120512,0.40184709246927713,1.2130624380234185,0.9568241174774507
4968,FW510-R12_contig_1_2946,K02405,Cellular Processes,Cellular community - prokaryotes,Biofilm formation - Pseudomonas aeruginosa,"fliA, whiG; RNA polymerase sigma factor",ko09140,ko09145,ko02025,-2.106370844247986,-0.5948503129477886,0.2699459980327897,0.467407194204887,-0.6078656830120512,0.40184709246927713,1.2130624380234185,0.9568241174774507
4969,FW510-R12_contig_1_2946,K02405,Cellular Processes,Cellular community - prokaryotes,Biofilm formation - Escherichia coli,"fliA, whiG; RNA polymerase sigma factor",ko09140,ko09145,ko02026,-2.106370844247986,-0.5948503129477886,0.2699459980327897,0.467407194204887,-0.6078656830120512,0.40184709246927713,1.2130624380234185,0.9568241174774507
4970,FW510-R12_contig_1_2946,K02405,Cellular Processes,Cell motility,Flagellar assembly,"fliA, whiG; RNA polymerase sigma factor",ko09140,ko09142,ko02040,-2.106370844247986,-0.5948503129477886,0.2699459980327897,0.467407194204887,-0.6078656830120512,0.40184709246927713,1.2130624380234185,0.9568241174774507
4971,FW510-R12_contig_1_2946,K02405,Brite Hierarchies,Protein families: genetic information processing,Transcription machinery,"fliA, whiG; RNA polymerase sigma factor",ko09180,ko09182,ko03021,-2.106370844247986,-0.5948503129477886,0.2699459980327897,0.467407194204887,-0.6078656830120512,0.40184709246927713,1.2130624380234185,0.9568241174774507
4972,FW510-R12_contig_1_2946,K02405,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,"fliA, whiG; RNA polymerase sigma factor",ko09180,ko09183,ko02035,-2.106370844247986,-0.5948503129477886,0.2699459980327897,0.467407194204887,-0.6078656830120512,0.40184709246927713,1.2130624380234185,0.9568241174774507
4973,FW510-R12_contig_1_2947,K02282,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,"cpaE, tadZ; pilus assembly protein",ko09180,ko09183,ko02044,-2.154246856602071,-0.4616092800022021,0.2121643716354276,0.3989160575286491,-0.6506705806971989,0.5798011377606797,1.1567693128814958,0.9188758374952251
4974,FW510-R12_contig_1_2947,K02282,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,"cpaE, tadZ; pilus assembly protein",ko09180,ko09183,ko02035,-2.154246856602071,-0.4616092800022021,0.2121643716354276,0.3989160575286491,-0.6506705806971989,0.5798011377606797,1.1567693128814958,0.9188758374952251
4975,FW510-R12_contig_1_2947,K04562,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,"flhG, fleN; flagellar biosynthesis protein",ko09180,ko09183,ko02035,-2.154246856602071,-0.4616092800022021,0.2121643716354276,0.3989160575286491,-0.6506705806971989,0.5798011377606797,1.1567693128814958,0.9188758374952251
4976,FW510-R12_contig_1_2948,K02404,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flhF; flagellar biosynthesis protein,ko09180,ko09183,ko02035,-2.1101893733616297,-0.35116149574022487,0.34325186803562796,0.4892714079575944,-0.7733118782089043,0.2098882372716577,1.1998825136481035,0.9923687203977688
4980,FW510-R12_contig_1_2950,K02401,Cellular Processes,Cell motility,Flagellar assembly,flhB; flagellar biosynthesis protein,ko09140,ko09142,ko02040,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4981,FW510-R12_contig_1_2950,K02401,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,flhB; flagellar biosynthesis protein,ko09180,ko09183,ko02044,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4982,FW510-R12_contig_1_2950,K02401,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flhB; flagellar biosynthesis protein,ko09180,ko09183,ko02035,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4983,FW510-R12_contig_1_2950,K02556,Environmental Information Processing,Signal transduction,Two-component system,motA; chemotaxis protein,ko09130,ko09132,ko02020,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4984,FW510-R12_contig_1_2950,K02556,Cellular Processes,Cell motility,Bacterial chemotaxis,motA; chemotaxis protein,ko09140,ko09142,ko02030,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4985,FW510-R12_contig_1_2950,K02556,Cellular Processes,Cell motility,Flagellar assembly,motA; chemotaxis protein,ko09140,ko09142,ko02040,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4986,FW510-R12_contig_1_2950,K02556,Brite Hierarchies,Protein families: signaling and cellular processes,Transporters,motA; chemotaxis protein,ko09180,ko09183,ko02000,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4987,FW510-R12_contig_1_2950,K02556,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,motA; chemotaxis protein,ko09180,ko09183,ko02035,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4988,FW510-R12_contig_1_2950,K03229,Environmental Information Processing,Membrane transport,Bacterial secretion system,"yscU, sctU, hrcU, ssaU; type III secretion protein",ko09130,ko09131,ko03070,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4989,FW510-R12_contig_1_2950,K03229,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,"yscU, sctU, hrcU, ssaU; type III secretion protein",ko09180,ko09183,ko02044,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4990,FW510-R12_contig_1_2950,K04061,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,flhB2; flagellar biosynthesis,ko09180,ko09183,ko02044,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4991,FW510-R12_contig_1_2950,K13820,Cellular Processes,Cell motility,Flagellar assembly,fliR-flhB; flagellar biosynthesis protein,ko09140,ko09142,ko02040,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4992,FW510-R12_contig_1_2950,K13820,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,fliR-flhB; flagellar biosynthesis protein,ko09180,ko09183,ko02044,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4993,FW510-R12_contig_1_2950,K13820,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,fliR-flhB; flagellar biosynthesis protein,ko09180,ko09183,ko02035,-2.1720281484717283,-0.5356463841770539,0.34587513897094796,0.19741855919358656,-0.5569223679180875,0.7295883782082699,1.0695027722055317,0.9222120519885321
4994,FW510-R12_contig_1_2951,K02421,Cellular Processes,Cell motility,Flagellar assembly,fliR; flagellar biosynthesis protein,ko09140,ko09142,ko02040,-1.8031661133637464,-0.3876518708343507,0.21900324205439062,-0.8579847147093119,-0.452336170912642,1.203833434847146,1.0581885730963547,1.0201136198221585
4995,FW510-R12_contig_1_2951,K02421,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,fliR; flagellar biosynthesis protein,ko09180,ko09183,ko02044,-1.8031661133637464,-0.3876518708343507,0.21900324205439062,-0.8579847147093119,-0.452336170912642,1.203833434847146,1.0581885730963547,1.0201136198221585
4996,FW510-R12_contig_1_2951,K02421,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,fliR; flagellar biosynthesis protein,ko09180,ko09183,ko02035,-1.8031661133637464,-0.3876518708343507,0.21900324205439062,-0.8579847147093119,-0.452336170912642,1.203833434847146,1.0581885730963547,1.0201136198221585
4997,FW510-R12_contig_1_2952,K02420,Cellular Processes,Cell motility,Flagellar assembly,fliQ; flagellar biosynthesis protein,ko09140,ko09142,ko02040,-1.8079035905970202,-0.5092541043508465,0.45300026562621964,-0.448636011218026,-0.08350890663290461,-0.3967093257053171,1.4171483179332285,1.3758633549446702
4998,FW510-R12_contig_1_2952,K02420,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,fliQ; flagellar biosynthesis protein,ko09180,ko09183,ko02044,-1.8079035905970202,-0.5092541043508465,0.45300026562621964,-0.448636011218026,-0.08350890663290461,-0.3967093257053171,1.4171483179332285,1.3758633549446702
4999,FW510-R12_contig_1_2952,K02420,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,fliQ; flagellar biosynthesis protein,ko09180,ko09183,ko02035,-1.8079035905970202,-0.5092541043508465,0.45300026562621964,-0.448636011218026,-0.08350890663290461,-0.3967093257053171,1.4171483179332285,1.3758633549446702
5000,FW510-R12_contig_1_2954,K02419,Cellular Processes,Cell motility,Flagellar assembly,fliP; flagellar biosynthesis protein,ko09140,ko09142,ko02040,-1.947828404282132,-0.23662065331000115,0.24693305020424872,-0.7699927863052638,-0.3598571771656461,0.6371279399749198,1.2769765470047043,1.15326148387917
5001,FW510-R12_contig_1_2954,K02419,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,fliP; flagellar biosynthesis protein,ko09180,ko09183,ko02044,-1.947828404282132,-0.23662065331000115,0.24693305020424872,-0.7699927863052638,-0.3598571771656461,0.6371279399749198,1.2769765470047043,1.15326148387917
5002,FW510-R12_contig_1_2954,K02419,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,fliP; flagellar biosynthesis protein,ko09180,ko09183,ko02035,-1.947828404282132,-0.23662065331000115,0.24693305020424872,-0.7699927863052638,-0.3598571771656461,0.6371279399749198,1.2769765470047043,1.15326148387917
5003,FW510-R12_contig_1_2954,K03226,Environmental Information Processing,Membrane transport,Bacterial secretion system,"yscR, sctR, hrcR, ssaR; type III secretion protein",ko09130,ko09131,ko03070,-1.947828404282132,-0.23662065331000115,0.24693305020424872,-0.7699927863052638,-0.3598571771656461,0.6371279399749198,1.2769765470047043,1.15326148387917
5004,FW510-R12_contig_1_2954,K03226,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,"yscR, sctR, hrcR, ssaR; type III secretion protein",ko09180,ko09183,ko02044,-1.947828404282132,-0.23662065331000115,0.24693305020424872,-0.7699927863052638,-0.3598571771656461,0.6371279399749198,1.2769765470047043,1.15326148387917
5005,FW510-R12_contig_1_2955,K02418,Cellular Processes,Cell motility,Flagellar assembly,"fliO, fliZ; flagellar protein",ko09140,ko09142,ko02040,-1.8144892860950366,-0.33293965181968355,0.2223237803900988,-0.16271223705402277,-0.2842042090936024,-0.5078065547813408,1.5732033188936538,1.3066248395599327
5006,FW510-R12_contig_1_2955,K02418,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,"fliO, fliZ; flagellar protein",ko09180,ko09183,ko02044,-1.8144892860950366,-0.33293965181968355,0.2223237803900988,-0.16271223705402277,-0.2842042090936024,-0.5078065547813408,1.5732033188936538,1.3066248395599327
5007,FW510-R12_contig_1_2955,K02418,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,"fliO, fliZ; flagellar protein",ko09180,ko09183,ko02035,-1.8144892860950366,-0.33293965181968355,0.2223237803900988,-0.16271223705402277,-0.2842042090936024,-0.5078065547813408,1.5732033188936538,1.3066248395599327
5008,FW510-R12_contig_1_2956,K02417,Cellular Processes,Cell motility,Bacterial chemotaxis,fliN; flagellar motor switch protein,ko09140,ko09142,ko02030,-2.057399966918143,-0.34511713539034006,0.3822546274327145,-0.17975470563220752,-0.6143025677442798,0.39875722225439003,1.2964465297461483,1.1191159962517117
5009,FW510-R12_contig_1_2956,K02417,Cellular Processes,Cell motility,Flagellar assembly,fliN; flagellar motor switch protein,ko09140,ko09142,ko02040,-2.057399966918143,-0.34511713539034006,0.3822546274327145,-0.17975470563220752,-0.6143025677442798,0.39875722225439003,1.2964465297461483,1.1191159962517117
5010,FW510-R12_contig_1_2956,K02417,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,fliN; flagellar motor switch protein,ko09180,ko09183,ko02044,-2.057399966918143,-0.34511713539034006,0.3822546274327145,-0.17975470563220752,-0.6143025677442798,0.39875722225439003,1.2964465297461483,1.1191159962517117
5011,FW510-R12_contig_1_2956,K02417,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,fliN; flagellar motor switch protein,ko09180,ko09183,ko02035,-2.057399966918143,-0.34511713539034006,0.3822546274327145,-0.17975470563220752,-0.6143025677442798,0.39875722225439003,1.2964465297461483,1.1191159962517117
5012,FW510-R12_contig_1_2957,K02416,Cellular Processes,Cell motility,Bacterial chemotaxis,fliM; flagellar motor switch protein,ko09140,ko09142,ko02030,-2.023696923334984,-0.32214250570284364,0.4136184643233321,-0.30262543481595655,-0.559820056823026,0.29531295966606563,1.3339987199982077,1.1653547766892056
5013,FW510-R12_contig_1_2957,K02416,Cellular Processes,Cell motility,Flagellar assembly,fliM; flagellar motor switch protein,ko09140,ko09142,ko02040,-2.023696923334984,-0.32214250570284364,0.4136184643233321,-0.30262543481595655,-0.559820056823026,0.29531295966606563,1.3339987199982077,1.1653547766892056
5014,FW510-R12_contig_1_2957,K02416,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,fliM; flagellar motor switch protein,ko09180,ko09183,ko02035,-2.023696923334984,-0.32214250570284364,0.4136184643233321,-0.30262543481595655,-0.559820056823026,0.29531295966606563,1.3339987199982077,1.1653547766892056
5015,FW510-R12_contig_1_2958,K02415,Cellular Processes,Cell motility,Flagellar assembly,fliL; flagellar protein,ko09140,ko09142,ko02040,-1.9866479773967725,-0.20340856208056618,0.5354294486198441,-0.19515519412657856,-0.7835877100088185,0.16908611395601916,1.2959274802394674,1.168356400797406
5016,FW510-R12_contig_1_2958,K02415,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,fliL; flagellar protein,ko09180,ko09183,ko02035,-1.9866479773967725,-0.20340856208056618,0.5354294486198441,-0.19515519412657856,-0.7835877100088185,0.16908611395601916,1.2959274802394674,1.168356400797406
5030,FW510-R12_contig_1_2964,K02409,Cellular Processes,Cell motility,Flagellar assembly,fliF; flagellar M-ring protein,ko09140,ko09142,ko02040,-2.1068992506644695,-0.36214295504503824,0.2679313641271083,0.60280735304479,-0.8126225413886451,0.2916195900682606,1.1017057691772845,1.017600670680711
5031,FW510-R12_contig_1_2964,K02409,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,fliF; flagellar M-ring protein,ko09180,ko09183,ko02044,-2.1068992506644695,-0.36214295504503824,0.2679313641271083,0.60280735304479,-0.8126225413886451,0.2916195900682606,1.1017057691772845,1.017600670680711
5032,FW510-R12_contig_1_2964,K02409,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,fliF; flagellar M-ring protein,ko09180,ko09183,ko02035,-2.1068992506644695,-0.36214295504503824,0.2679313641271083,0.60280735304479,-0.8126225413886451,0.2916195900682606,1.1017057691772845,1.017600670680711
5035,FW510-R12_contig_1_2966,K10941,Environmental Information Processing,Signal transduction,Two-component system,"flrA, fleQ, flaK; sigma-54 dependent transcriptional regulator, flagellar regulatory",ko09130,ko09132,ko02020,-1.853727356575413,-0.31914340502378574,0.34536028164267085,1.8229812561389354,-0.7148088947893195,-0.2161615149446439,0.5774098626970696,0.3580897708544864
5036,FW510-R12_contig_1_2966,K10941,Cellular Processes,Cellular community - prokaryotes,Biofilm formation - Vibrio cholerae,"flrA, fleQ, flaK; sigma-54 dependent transcriptional regulator, flagellar regulatory",ko09140,ko09145,ko05111,-1.853727356575413,-0.31914340502378574,0.34536028164267085,1.8229812561389354,-0.7148088947893195,-0.2161615149446439,0.5774098626970696,0.3580897708544864
5037,FW510-R12_contig_1_2966,K10941,Cellular Processes,Cellular community - prokaryotes,Biofilm formation - Pseudomonas aeruginosa,"flrA, fleQ, flaK; sigma-54 dependent transcriptional regulator, flagellar regulatory",ko09140,ko09145,ko02025,-1.853727356575413,-0.31914340502378574,0.34536028164267085,1.8229812561389354,-0.7148088947893195,-0.2161615149446439,0.5774098626970696,0.3580897708544864
5038,FW510-R12_contig_1_2966,K10941,Cellular Processes,Cell motility,Flagellar assembly,"flrA, fleQ, flaK; sigma-54 dependent transcriptional regulator, flagellar regulatory",ko09140,ko09142,ko02040,-1.853727356575413,-0.31914340502378574,0.34536028164267085,1.8229812561389354,-0.7148088947893195,-0.2161615149446439,0.5774098626970696,0.3580897708544864
5039,FW510-R12_contig_1_2966,K10941,Brite Hierarchies,Protein families: genetic information processing,Transcription factors,"flrA, fleQ, flaK; sigma-54 dependent transcriptional regulator, flagellar regulatory",ko09180,ko09182,ko03000,-1.853727356575413,-0.31914340502378574,0.34536028164267085,1.8229812561389354,-0.7148088947893195,-0.2161615149446439,0.5774098626970696,0.3580897708544864
5040,FW510-R12_contig_1_2966,K10941,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,"flrA, fleQ, flaK; sigma-54 dependent transcriptional regulator, flagellar regulatory",ko09180,ko09183,ko02035,-1.853727356575413,-0.31914340502378574,0.34536028164267085,1.8229812561389354,-0.7148088947893195,-0.2161615149446439,0.5774098626970696,0.3580897708544864
5041,FW510-R12_contig_1_2969,K02422,Cellular Processes,Cell motility,Flagellar assembly,fliS; flagellar secretion chaperone,ko09140,ko09142,ko02040,-1.7890793608748983,-0.7347650532794117,0.4038808248735712,-0.38865648953588783,-0.4591086081508157,0.35521924753150996,1.6189666925826967,0.9935427468532316
5042,FW510-R12_contig_1_2969,K02422,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,fliS; flagellar secretion chaperone,ko09180,ko09183,ko02035,-1.7890793608748983,-0.7347650532794117,0.4038808248735712,-0.38865648953588783,-0.4591086081508157,0.35521924753150996,1.6189666925826967,0.9935427468532316
5043,FW510-R12_contig_1_2970,K02407,Cellular Processes,Cell motility,Flagellar assembly,fliD; flagellar hook-associated protein,ko09140,ko09142,ko02040,-1.9468809164331211,-0.6176316777687825,0.47250791409184933,-0.31651595507607483,-0.48569038262618996,0.48052202877614236,1.4568403878202998,0.9568486012158783
5044,FW510-R12_contig_1_2970,K02407,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,fliD; flagellar hook-associated protein,ko09180,ko09183,ko02035,-1.9468809164331211,-0.6176316777687825,0.47250791409184933,-0.31651595507607483,-0.48569038262618996,0.48052202877614236,1.4568403878202998,0.9568486012158783
5045,FW510-R12_contig_1_2971,K02406,Environmental Information Processing,Signal transduction,Two-component system,"fliC, hag;",ko09130,ko09132,ko02020,-1.9739224362015007,-0.5127021525159309,0.4160056434225463,-0.30806558801039946,-0.5347051573875391,0.49543513436208,1.4520656580324014,0.9658888982983433
5046,FW510-R12_contig_1_2971,K02406,Cellular Processes,Cell motility,Flagellar assembly,"fliC, hag;",ko09140,ko09142,ko02040,-1.9739224362015007,-0.5127021525159309,0.4160056434225463,-0.30806558801039946,-0.5347051573875391,0.49543513436208,1.4520656580324014,0.9658888982983433
5047,FW510-R12_contig_1_2971,K02406,Organismal Systems,Immune system,NOD-like receptor signaling pathway,"fliC, hag;",ko09150,ko09151,ko04621,-1.9739224362015007,-0.5127021525159309,0.4160056434225463,-0.30806558801039946,-0.5347051573875391,0.49543513436208,1.4520656580324014,0.9658888982983433
5048,FW510-R12_contig_1_2971,K02406,Organismal Systems,Environmental adaptation,Plant-pathogen interaction,"fliC, hag;",ko09150,ko09159,ko04626,-1.9739224362015007,-0.5127021525159309,0.4160056434225463,-0.30806558801039946,-0.5347051573875391,0.49543513436208,1.4520656580324014,0.9658888982983433
5049,FW510-R12_contig_1_2971,K02406,Human Diseases,Infectious disease: bacterial,Salmonella infection,"fliC, hag;",ko09160,ko09171,ko05132,-1.9739224362015007,-0.5127021525159309,0.4160056434225463,-0.30806558801039946,-0.5347051573875391,0.49543513436208,1.4520656580324014,0.9658888982983433
5050,FW510-R12_contig_1_2971,K02406,Human Diseases,Infectious disease: bacterial,Shigellosis,"fliC, hag;",ko09160,ko09171,ko05131,-1.9739224362015007,-0.5127021525159309,0.4160056434225463,-0.30806558801039946,-0.5347051573875391,0.49543513436208,1.4520656580324014,0.9658888982983433
5051,FW510-R12_contig_1_2971,K02406,Human Diseases,Infectious disease: bacterial,Legionellosis,"fliC, hag;",ko09160,ko09171,ko05134,-1.9739224362015007,-0.5127021525159309,0.4160056434225463,-0.30806558801039946,-0.5347051573875391,0.49543513436208,1.4520656580324014,0.9658888982983433
5052,FW510-R12_contig_1_2971,K02406,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,"fliC, hag;",ko09180,ko09183,ko02035,-1.9739224362015007,-0.5127021525159309,0.4160056434225463,-0.30806558801039946,-0.5347051573875391,0.49543513436208,1.4520656580324014,0.9658888982983433
5053,FW510-R12_contig_1_2972,K02397,Cellular Processes,Cell motility,Flagellar assembly,flgL; flagellar hook-associated protein 3,ko09140,ko09142,ko02040,-1.8997852858269195,-0.5381686065371972,0.5758482698326888,-0.33808582558065065,-0.6532831845749135,0.38706590442179484,1.3694068279868024,1.0970019002783955
5054,FW510-R12_contig_1_2972,K02397,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flgL; flagellar hook-associated protein 3,ko09180,ko09183,ko02035,-1.8997852858269195,-0.5381686065371972,0.5758482698326888,-0.33808582558065065,-0.6532831845749135,0.38706590442179484,1.3694068279868024,1.0970019002783955
